,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.KES.price,quote.KES.volume_24h,quote.KES.volume_change_24h,quote.KES.percent_change_1h,quote.KES.percent_change_24h,quote.KES.percent_change_7d,quote.KES.percent_change_30d,quote.KES.percent_change_60d,quote.KES.percent_change_90d,quote.KES.market_cap,quote.KES.market_cap_dominance,quote.KES.fully_diluted_market_cap,quote.KES.tvl,quote.KES.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
76,6953,Frax Share,FXS,frax-share,212,2020-09-08T00:00:00.000Z,"['defi', 'seigniorage', 'avalanche-ecosystem', 'exnetwork-capital-portfolio', 'olympus-pro-ecosystem', 'arbitrum-ecosytem', 'liquid-staking-derivatives']",,73547768.61964956,99681495.59113361,False,,77,73547768.61964956,391965035.0302738,,2023-09-17T00:51:00.000Z,775.3798075952801,1268118002.2929854,-33.863,-0.94470369,-0.87498593,0.46953062,-9.52882154,-14.28604696,-2.53560144,57027454681.36606,0.0371,77291018871.87053,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2023-09-17 03:52:53.032318
77,2502,HTX Token,HT,htx-token,120,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,162233844.0,203980445.0,False,,78,,,,2023-09-17T00:51:00.000Z,351.20922198015995,1097065669.4253664,-18.9003,-0.00425701,1.27429819,-1.27811675,0.63568973,-11.58606583,-7.24000738,56978022130.090645,0.037,175604610990.72824,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,2023-09-17 03:52:53.032318
78,4256,Klaytn,KLAY,klaytn,225,2020-03-30T00:00:00.000Z,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,3186141600.0609,5775546690.0609,True,,79,,,,2023-09-17T00:51:00.000Z,17.492086022878112,1131445068.6823606,12.8458,-0.34269479,0.72959347,-9.46098424,-13.57607488,-30.81622742,-22.79001754,55732262949.335785,0.0362,101026359532.10007,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
79,5899,Casper,CSPR,casper,54,2020-07-21T00:00:00.000Z,"['enterprise-solutions', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'web3', 'okex-blockdream-ventures-portfolio']",,11323237156.0,12015766478.0,False,,80,,,,2023-09-17T00:51:00.000Z,4.917962294986425,223514606.9717864,-49.5574,-0.31103538,2.08011878,-0.68658811,-5.86132264,-6.7584286,-14.68849422,55687253390.397316,0.0362,59093086484.76477,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
80,6538,Curve DAO Token,CRV,curve-dao-token,561,2020-08-14T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'optimism-ecosystem', 'dwf-labs-portfolio']",3303030299.0,877860453.0,2011347884.4352467,False,,81,,,0.08812327,2023-09-17T00:51:00.000Z,63.197962844146744,3692905140.8481793,-16.2498,-0.59002476,0.17806209,-1.84381124,-13.17506594,-45.03038968,-30.3416783,55478992291.03983,0.0361,208744786110.01895,629561197233.6979,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52,2023-09-17 03:52:53.032318
81,4269,GateToken,GT,gatetoken,26,2019-08-20T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem', 'ftx-bankruptcy-estate']",,96042644.47611861,300000000.0,False,,82,,,,2023-09-17T00:51:00.000Z,568.2426625839395,74566352.48703283,-23.3919,-0.02721718,0.61246158,0.88669328,-0.10950607,-8.52645867,-1.9518941,54575528018.712326,0.0355,170472798775.29044,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0xe66747a101bff2dba3697199dcce5b743b454759,2023-09-17 03:52:53.032318
82,16086,BitTorrent(New),BTT,bittorrent-new,121,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain', 'sec-security-token', 'alleged-sec-securities']",,951421714286000.0,990000000000000.0,False,,83,,,,2023-09-17T00:51:00.000Z,5.7264076650118475e-05,2741914570.1059675,-3.9774,0.07640413,0.89925852,-2.10462357,-8.31702734,-17.3932356,-18.19604777,54482285973.460625,0.0354,56691435883.26497,,2023-09-17T00:52:04.000Z,1958.0,Tron20,TRX,tron,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,2023-09-17 03:52:53.032318
83,8646,Mina,MINA,mina,106,2021-03-02T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio']",,969039222.8400393,1074528172.8400393,True,,84,,,,2023-09-17T00:51:00.000Z,55.50577005707503,815631181.9481275,11.5476,-0.80467713,-1.08860416,-0.77864343,-5.27909498,-17.1227577,-9.43570289,53787268279.24591,0.035,59642513682.11383,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
84,20947,Sui,SUI,sui,168,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'layer-1']",10000000000.0,791777575.076923,10000000000.0,False,,85,,,,2023-09-17T00:51:00.000Z,66.3682483427941,12298005548.193678,36.3819,-1.87480736,1.79710369,-4.81378498,-3.93411925,-39.79770738,-36.86366386,52548890734.96053,0.0342,663682483428.3535,,2023-09-17T00:52:04.000Z,20947.0,SUI,SUI,sui,0x2::sui::SUI,2023-09-17 03:52:53.032318
85,7080,Gala,GALA,gala,303,2020-09-16T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn', 'dwf-labs-portfolio']",50000000000.0,23727067915.4136,26172458227.78404,False,,86,26192875495.68975,383156489.6103118,,2023-09-17T00:51:00.000Z,2.1282844276079085,5185262217.202502,6.8588,-1.61590511,-1.19851611,-7.44376233,-24.18327818,-44.59784653,-36.21127239,50497949157.17001,0.0328,106414221380.7177,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0xd1d2Eb1B1e90B638588728b4130137D262C87cae,2023-09-17 03:52:53.032318
86,4172,Terra Classic,LUNC,terra-luna,430,2019-07-26T00:00:00.000Z,"['cosmos-ecosystem', 'store-of-value', 'defi', 'payments', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'pantera-capital-portfolio', 'terra-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,5825722812744.635,6835552299382.074,True,,87,5825724768011.519,338869604.417376,,2023-09-17T00:51:00.000Z,0.008462902024790742,1532044889.356425,-9.6909,-0.85160308,-2.6156449,-7.71501534,-6.83400745,-34.63982417,-34.51705132,49302521387.84618,0.032,57848609395.316315,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
87,5964,Trust Wallet Token,TWT,trust-wallet-token,177,2020-07-30T00:00:00.000Z,"['wallet', 'polygon-ecosystem', 'bnb-chain']",1000000000.0,416649900.0,999668148.0,False,,88,416649900.0,337194164.8054367,,2023-09-17T00:51:00.000Z,117.74580109648254,1339304564.9653769,20.9331,-0.33270001,0.62095416,2.49396392,-4.8170983,-3.35421439,-10.5021551,49058776252.26934,0.0319,117745801096.89413,,2023-09-17T00:52:04.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x4b0f1812e5df2a09796481ff14017e6005508003,2023-09-17 03:52:53.032318
88,2694,Nexo,NEXO,nexo,106,2018-05-01T00:00:00.000Z,"['services', 'payments', 'cardano-ecosystem', 'alleged-sec-securities']",1000000000.0,560000011.0,1000000000.0,False,,89,,,,2023-09-17T00:51:00.000Z,82.64069988380672,298503679.2595661,-53.2875,-0.55664279,1.63010909,-2.18827601,-4.50506928,-10.2164909,-6.32160192,46278792843.97946,0.0301,82640699883.84056,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,2023-09-17 03:52:53.032318
89,11156,dYdX,DYDX,dydx,271,2021-08-03T00:00:00.000Z,"['defi', 'derivatives', 'zero-knowledge-proofs', 'three-arrows-capital-portfolio', 'paradigm-portfolio', 'spartan-group']",1000000000.0,156256174.0,1000000000.0,False,,90,,,,2023-09-17T00:51:00.000Z,287.63606131208945,3158161632.977921,0.9937,-1.21373574,0.06896259,0.03215962,3.99280732,-3.16144683,18.79204811,44944910445.056526,0.0292,287636061312.42535,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x92d6c1e31e14520e676a687f0a93788b716beff5,2023-09-17 03:52:53.032318
90,5692,Compound,COMP,compound,407,2020-06-16T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'arbitrum-ecosytem', 'bnb-chain']",10000000.0,7826020.97518525,10000000.0,False,,91,,,0.25739763,2023-09-17T00:51:00.000Z,5713.690014040007,5159916239.287228,-16.0811,-1.73047311,-4.62176757,1.89408199,-3.93114507,-45.24358383,40.77564737,44715457895.583595,0.0291,57136900140.63367,173721325618.1631,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,2023-09-17 03:52:53.032318
91,3306,Gemini Dollar,GUSD,gemini-dollar,100,2018-10-05T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin']",0.0,306412911.63,306412911.63,False,,92,,,,2023-09-17T00:51:00.000Z,145.6820716986146,56473079.20117029,25.5355,-0.08954728,-0.34425164,0.29039872,0.10667703,2.02284236,0.83757775,44638867761.46292,0.029,44638867761.506294,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,2023-09-17 03:52:53.032318
92,131,Dash,DASH,dash,390,2014-02-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'privacy', 'masternodes', 'dao', 'governance', 'alleged-sec-securities']",18900000.0,11455012.65650664,11455012.65650664,False,,93,,,,2023-09-17T00:51:00.000Z,3878.466252228718,5069311070.399007,-2.8378,-0.52123385,0.15839267,1.11112993,1.74081139,-17.56370926,-11.56381503,44427880007.11384,0.0289,73303012166.98094,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
93,9816,APENFT,NFT,apenft,74,2021-05-14T00:00:00.000Z,"['art', 'collectibles-nfts', 'tron-ecosystem']",999990000000000.0,990105683025576.6,999990000000000.0,False,,94,,,,2023-09-17T00:51:00.000Z,4.464181162680006e-05,1963565209.0079377,-8.4148,-0.25980362,-1.12404844,-2.23024569,-0.48832875,-10.45893986,-3.3206003,44200111392.252,0.0287,44641365209.2361,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x198d14f2ad9ce69e76ea330b374de4957c3f850a,2023-09-17 03:52:53.032318
94,7501,WOO Network,WOO,wootrade,212,2020-10-23T00:00:00.000Z,"['centralized-exchange', 'three-arrows-capital-portfolio', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'arbitrum-ecosytem', 'mvb', 'vbc-ventures-portfolio', 'injective-ecosystem', 'bnb-chain']",,1750518975.2576516,2250658857.901858,False,,95,1750518975.2576516,296237550.44969153,,2023-09-17T00:51:00.000Z,24.621241352963082,905724016.3110627,-43.3509,-1.02012345,1.05708715,5.9072459,4.83732581,-21.59090373,-6.60808126,43099950182.76025,0.028,55414014944.12909,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,2023-09-17 03:52:53.032318
95,11857,GMX,GMX,gmx,237,2021-09-13T12:11:50.000Z,"['derivatives', 'dex', 'avalanche-ecosystem', 'arbitrum-ecosytem']",,9019861.57513527,9436006.70189712,True,,96,,,,2023-09-17T00:51:00.000Z,4704.629845146941,1061367013.9487443,11.1108,-0.90805411,1.53257954,-1.11379124,-10.76289445,-41.68332044,-34.95064915,42435109965.475494,0.0276,44392918748.60545,,2023-09-17T00:52:04.000Z,11841.0,Arbitrum,ARB,arbitrum,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,2023-09-17 03:52:53.032318
96,5632,Arweave,AR,arweave,99,2020-05-27T00:00:00.000Z,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3']",66000000.0,65454185.0,65454185.0,False,,97,,,,2023-09-17T00:51:00.000Z,628.8282907394325,1433982093.5035374,-22.89,-1.03803304,-4.9424469,1.85785961,-11.09605684,-24.62043972,-12.35976813,41159443275.29261,0.0268,41502667188.548065,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
97,7950,Flare,FLR,flare,58,2020-12-11T00:00:00.000Z,['dwf-labs-portfolio'],,24716125241.62769,100559787198.0,False,,98,24716125241.62769,276953134.3859308,,2023-09-17T00:51:00.000Z,1.630281339760195,393132005.00857663,13.8816,-0.07390342,0.32240203,-12.33852287,-11.36680173,-17.67300999,-22.10701228,40294237772.601555,0.0262,163940744598.72968,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
98,12885,Astar,ASTR,astar,76,2021-10-19T09:53:03.000Z,"['polkadot', 'polkadot-ecosystem', 'okex-blockdream-ventures-portfolio']",,5263810784.0,7915282797.0,True,,99,,,,2023-09-17T00:51:00.000Z,7.403823885864264,945484380.5711026,-34.8957,-0.66408022,-1.56529094,-14.94131674,-2.49692574,19.09010798,25.92187269,38972328013.2491,0.0253,58603359836.22951,,2023-09-17T00:52:04.000Z,,,,,,2023-09-17 03:52:53.032318
99,7653,Oasis Network,ROSE,oasis-network,96,2020-11-12T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'collectibles-nfts', 'defi', 'privacy', 'scaling', 'smart-contracts', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'injective-ecosystem']",10000000000.0,6542267493.0,10000000000.0,False,,100,,,,2023-09-17T00:51:00.000Z,5.872919722492682,997241143.5107845,-18.2537,-0.46216966,-1.73677066,1.26020708,-1.42385039,-19.50487789,-11.59096084,38422211789.462456,0.025,58729197224.966255,,2023-09-17T00:52:04.000Z,1027.0,Ethereum,ETH,ethereum,0x26B80FBfC01b71495f477d5237071242e0d959d7,2023-09-17 03:52:53.032318
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19487812.0,19487812.0,False,,1,,,,2023-09-17T00:52:00.000Z,3858343.513378162,1055761819471.6674,-37.1528,-0.14160223,-0.51389101,2.54513237,-0.59446157,-11.66455767,0.74202839,75190673020133.11,48.8731,81025213780941.81,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
1,1027,Ethereum,ETH,ethereum,7392,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120223330.91137579,120223330.91137579,True,,2,,,,2023-09-17T00:52:00.000Z,236896.86242287626,425477801176.89813,-32.6612,-0.40814829,-0.92272426,-0.19677655,-3.53072786,-14.65024757,-5.28719706,28480529882932.12,18.5118,28480529882931.81,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
2,825,Tether USDt,USDT,tether,62368,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T00:52:00.000Z,145.57288754030418,2080935919059.7388,-26.1936,0.03140363,0.02851641,0.07980562,0.04303717,0.04519366,0.06725504,12088652595987.742,7.8611,12437339721968.342,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 03:53:54.254515
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848357.02485874,153848357.02485874,False,,4,,,,2023-09-17T00:52:00.000Z,31199.626367469988,70414009308.56085,0.1699,-0.19810057,-0.11185712,0.16960824,-2.25119244,-11.38105389,-11.42228659,4800011256424.72,3.1204,4800011256424.0205,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T00:52:00.000Z,72.40462334022291,76358784663.97478,-44.6854,-0.3910927,-0.40718524,-0.81659059,-2.15181523,-36.20183718,2.70528997,3850144860097.018,2.5037,7240462334021.728,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
5,3408,USD Coin,USDC,usd-coin,14103,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26163608172.1595,26163608172.1595,False,,6,,,,2023-09-17T00:52:00.000Z,145.54541267194617,248480039084.56046,-35.6504,0.02209915,0.01604231,0.03122616,0.01920598,0.03755527,0.02623269,3807993148404.0576,2.4763,3807993148403.392,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 03:53:54.254515
6,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108289975.57,36167977941.125,False,,7,,,,2023-09-17T00:52:00.000Z,36.36025067448249,13100948938.056791,-28.9169,-0.15053757,-0.26217332,-0.53731918,-3.375201,-20.0759905,-3.61733093,1276546224264.1458,0.8297,1636211280352.3787,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
7,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141037426383.70517,141037426383.70517,True,,8,,,,2023-09-17T00:52:00.000Z,9.020780469577861,21317349427.657284,-5.2393,-0.20134436,-0.77535584,-1.84063992,1.27524536,-10.15528064,0.03193066,1272267661401.653,0.8271,1272267661402.2932,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
8,11419,Toncoin,TON,toncoin,142,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8149082948.789508,,2023-09-17T00:52:00.000Z,347.26473973341433,12298568950.982492,48.4658,-0.30699027,13.95658889,34.63699407,81.04054461,71.09669517,69.11671781,1191775112600.5232,0.775,1752839098514.6523,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266885.7181413,557580598.5504586,True,,10,,,,2023-09-17T00:52:00.000Z,2756.8237108183475,21072032569.683422,-29.965,-0.96215173,-1.06134524,-2.06195408,-13.32826839,-26.73893772,22.8199328,1133790302022.1917,0.7373,1537151414776.4426,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89189760531.22594,89189763820.9587,True,,11,71659659264.0,5978193289.647872,,2023-09-17T00:52:00.000Z,12.137573537968533,21148648346.966793,-26.4447,-0.10393231,-0.82020223,5.64580659,14.27761671,4.28993496,19.27187113,1082547277281.5582,0.7037,1082547317210.7255,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T00:52:00.000Z,145.45346236684236,7931987965.92005,-42.6044,-0.01470216,-0.03151368,-0.00054683,0.00746529,-0.06194865,0.02089184,777868912603.4655,0.5058,777868912603.9484,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 03:53:54.254515
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1224168295.2832832,1356427652.588463,True,,13,,,,2023-09-17T00:52:00.000Z,607.1518922280727,12130279804.385073,-14.419,-0.32012522,0.14194979,-1.06287639,-6.24693714,-20.01786511,-7.87634589,743256096886.8595,0.4831,823557615939.387,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T00:52:00.000Z,76.23833012946231,26732567511.50777,-8.2175,-0.82220632,-1.11772757,-2.60882125,-9.05627738,-29.85722074,-12.03689291,710500759535.4573,0.462,762383301295.1589,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73661757.97743528,84000000.0,False,,15,,,,2023-09-17T00:52:00.000Z,9461.397912739772,33005012722.16965,-17.3343,-0.35730368,-1.10040258,3.46727527,-0.63431613,-29.74363165,-15.69253107,696943203176.4485,0.4531,794757424669.8522,,2023-09-17T00:53:05.000Z,,,,,,2023-09-17 03:53:54.254515
15,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,16,,,,2023-09-17T00:52:00.000Z,0.0010685073723357952,10003456561.897627,-0.6421,-0.72844154,-1.6061089,-2.67604183,-9.05935244,-5.14409673,2.02927666,629721523146.8966,0.4093,629980236144.6238,,2023-09-17T00:53:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 03:53:54.254515
